t_id,proveedor,coste_inicial,fecha_hora_recogida
44412,22,2.768563065534328,2022-09-18 05:00:00
56303,28,2.095167875526489,2022-09-13 10:00:00
12394,6,1.8770215170623548,2022-09-15 12:00:00
48419,24,2.7090380869224635,2022-09-08 03:00:00
52385,26,1.300189296187819,2022-09-17 01:00:00
44413,22,1.454000933147962,2022-09-11 07:00:00
18450,9,1.8467455805644868,2022-09-22 21:00:00
18451,9,2.0216452941742995,2022-09-27 07:00:00
14469,7,2.567807583081537,2022-09-07 20:00:00
58333,29,1.6060488876804542,2022-09-24 17:00:00
58334,29,0.77675998962685,2022-09-11 19:00:00
26489,13,2.9727998508454,2022-09-06 17:00:00
68123,34,1.4638086857888075,2022-09-22 19:00:00
16467,8,0.944199475790034,2022-09-19 15:00:00
8452,4,2.340282054327841,2022-09-17 01:00:00
10434,5,2.233032172294194,2022-09-17 00:00:00
16468,8,1.8672600481660977,2022-09-21 15:00:00
28428,14,1.7712361955121445,2022-09-24 19:00:00
6469,3,,2022-09-15 22:00:00
12395,6,2.3949827028313244,2022-09-25 17:00:00
2472,1,1.6669531079881588,2022-10-01 02:00:00
2473,1,2.063371769805113,2022-09-11 16:00:00
46384,23,2.120231259195125,2022-09-22 23:00:00
34364,17,1.605902245012227,2022-09-07 19:00:00
34365,17,1.5772937399440936,2022-09-15 22:00:00
54338,27,2.207420396216841,2022-09-25 15:00:00
30404,15,2.5693151874961764,2022-09-24 13:00:00
28429,14,1.5328959638648745,2022-09-27 00:00:00
36370,18,1.7792997776833932,2022-09-09 08:00:00
54339,27,2.509343393083772,2022-09-02 09:00:00
10435,5,1.5806391800497304,2022-09-26 12:00:00
4411,2,2.223789972786815,2022-09-09 12:00:00
52386,26,1.726915299470666,2022-09-01 21:00:00
8453,4,1.7517646153016244,2022-09-17 19:00:00
38416,19,2.2024680493707507,2022-09-30 12:00:00
40460,20,1.6751336238739554,2022-09-10 11:00:00
36371,18,2.0976278159681687,2022-09-12 17:00:00
20445,10,1.6677729310520448,2022-09-13 01:00:00
52387,26,2.3585473630151643,2022-09-24 05:00:00
46385,23,2.289765970556937,2022-09-02 08:00:00
32384,16,1.1022427335636111,2022-09-29 10:00:00
44414,22,1.8018462648044216,2022-09-05 01:00:00
10436,5,2.016456832296474,2022-09-23 22:00:00
64255,32,2.0190700216661366,2022-09-16 04:00:00
445,0,2.3575427948895906,2022-09-05 07:00:00
18452,9,1.0522326008960992,2022-09-23 19:00:00
44415,22,2.1607864628367603,2022-09-11 13:00:00
38417,19,1.898418987803104,2022-09-06 17:00:00
44416,22,1.9395945632764369,2022-09-11 14:00:00
32385,16,1.566895233773709,2022-09-03 08:00:00
16469,8,1.6826270685747833,2022-09-07 19:00:00
56304,28,1.6847701369205512,2022-09-07 05:00:00
66174,33,2.195676079827777,2022-09-14 22:00:00
52388,26,1.8688377336231343,2022-09-24 04:00:00
38418,19,1.6485032579613292,2022-09-15 08:00:00
34366,17,1.0598914486630262,2022-09-20 04:00:00
12396,6,2.1587297080936807,2022-09-08 01:00:00
34367,17,1.491047620741734,2022-09-08 03:00:00
36372,18,1.3762014940948315,2022-09-20 08:00:00
48420,24,1.415720494159631,2022-09-03 20:00:00
60309,30,2.2602064645789106,2022-09-23 00:00:00
36373,18,1.3528821255663868,2022-09-19 19:00:00
38419,19,1.2621949851959149,2022-09-11 14:00:00
64256,32,2.0083463166237405,2022-09-08 00:00:00
24425,12,2.198626275933548,2022-09-21 15:00:00
10437,5,0.3961514352354869,2022-09-22 07:00:00
58335,29,1.41216628769645,2022-09-08 18:00:00
36374,18,1.9601755849075535,2022-09-19 22:00:00
6470,3,1.8332253951425903,2022-09-06 19:00:00
446,0,1.7539311676635312,2022-09-23 16:00:00
50414,25,2.2210791760049258,2022-09-23 09:00:00
62282,31,3.066196121062734,2022-09-14 11:00:00
20446,10,0.971713490766805,2022-09-17 18:00:00
64257,32,1.6017764637519445,2022-09-04 08:00:00
24426,12,,2022-09-19 19:00:00
50415,25,2.5053799817405857,2022-09-18 15:00:00
16470,8,2.273603338965393,2022-09-15 12:00:00
12397,6,1.4092602850363716,2022-09-14 23:00:00
46386,23,2.349297657162742,2022-09-09 21:00:00
6471,3,1.6087149625003998,2022-09-28 23:00:00
34368,17,,2022-09-29 20:00:00
42411,21,1.7887248269399252,2022-09-06 21:00:00
56305,28,2.1843528603861477,2022-09-22 23:00:00
56306,28,1.703034096842942,2022-09-06 21:00:00
34369,17,1.6343979239106528,2022-09-03 19:00:00
32386,16,1.7264314315686748,2022-09-10 21:00:00
10438,5,2.4402344739545527,2022-09-25 09:00:00
44417,22,1.9207859815976924,2022-09-23 20:00:00
48421,24,1.9983746299280705,2022-09-14 15:00:00
26490,13,2.325968710009718,2022-09-08 20:00:00
20447,10,2.013241338696204,2022-09-11 04:00:00
36375,18,1.843803472672124,2022-09-30 02:00:00
447,0,0.5459053350243983,2022-09-13 03:00:00
36376,18,1.8864858567989724,2022-09-01 20:00:00
46387,23,2.358054466748434,2022-09-18 00:00:00
68124,34,2.657344554977524,2022-09-30 21:00:00
36377,18,3.1537685859011937,2022-09-02 06:00:00
26491,13,2.324198535735835,2022-09-02 04:00:00
64258,32,2.281819664014671,2022-09-16 02:00:00
60310,30,2.277694243853824,2022-09-03 00:00:00
8454,4,2.662935679560001,2022-09-11 13:00:00
4412,2,2.620203369558852,2022-09-26 08:00:00
8455,4,2.528183506269545,2022-09-07 07:00:00
10439,5,1.7855601212175547,2022-09-18 17:00:00
32387,16,2.2536932981410973,2022-09-15 07:00:00
38420,19,1.3977816949086306,2022-09-23 04:00:00
68125,34,2.813569102364304,2022-09-08 05:00:00
34370,17,2.266225377759414,2022-09-20 22:00:00
26492,13,1.8640188967631128,2022-09-23 14:00:00
50416,25,2.1404628239730528,2022-09-05 19:00:00
64259,32,2.0015759271176097,2022-09-21 09:00:00
42412,21,2.08756600319648,2022-09-05 18:00:00
16471,8,2.211937609721037,2022-09-19 15:00:00
14470,7,1.5785265113787346,2022-09-21 11:00:00
32388,16,1.972524492404757,2022-09-27 21:00:00
64260,32,2.127031288294285,2022-09-07 15:00:00
30405,15,2.8541885946607803,2022-09-02 11:00:00
24427,12,1.246120807021709,2022-09-13 19:00:00
68126,34,1.8313298587885505,2022-09-08 19:00:00
60311,30,1.9106544076957448,2022-09-07 18:00:00
44418,22,1.8466816765410965,2022-09-16 08:00:00
58336,29,2.664113439439496,2022-09-09 00:00:00
40461,20,1.997816048480985,2022-09-28 05:00:00
42413,21,1.0180065166985228,2022-09-24 23:00:00
58337,29,1.9822475920451288,2022-09-12 16:00:00
50417,25,1.9472735944639723,2022-09-27 06:00:00
40462,20,2.1324054383291764,2022-09-15 06:00:00
52389,26,2.78512700177651,2022-09-24 19:00:00
14471,7,2.285661133736518,2022-09-04 17:00:00
8456,4,1.5435505370740086,2022-09-08 17:00:00
28430,14,1.817311354575156,2022-09-27 09:00:00
30406,15,3.019607966490568,2022-09-27 14:00:00
448,0,2.48680545885416,2022-09-03 11:00:00
4413,2,1.7053089212274593,2022-09-30 13:00:00
42414,21,1.4444548754837672,2022-09-26 14:00:00
30407,15,1.93074771547022,2022-09-29 13:00:00
4414,2,1.754137181731925,2022-09-09 06:00:00
64261,32,1.2993648817277434,2022-09-17 11:00:00
22464,11,1.4968399501240826,2022-09-11 14:00:00
58338,29,1.639312825864133,2022-09-09 23:00:00
4415,2,2.286736222651726,2022-09-16 18:00:00
6472,3,1.5736702543210606,2022-09-04 11:00:00
6473,3,2.5747403592744544,2022-09-29 10:00:00
2474,1,1.2732948437081155,2022-09-29 12:00:00
68127,34,1.4268125126588045,2022-09-03 05:00:00
2475,1,2.463028046808401,2022-09-07 15:00:00
2476,1,1.4487698303010754,2022-09-19 15:00:00
12398,6,1.3322081194504822,2022-09-03 00:00:00
8457,4,2.777502187338054,2022-09-28 00:00:00
52390,26,2.2327501994943817,2022-09-10 10:00:00
14472,7,2.6341416991125963,2022-09-03 01:00:00
44419,22,1.8275339455996065,2022-09-11 23:00:00
40463,20,1.5738974405157324,2022-09-18 14:00:00
12399,6,1.8122818498560351,2022-09-06 07:00:00
46388,23,1.6523054427417991,2022-09-10 08:00:00
40464,20,2.167676468618383,2022-09-12 01:00:00
64262,32,2.1347616643725864,2022-09-28 13:00:00
16472,8,1.861571641830055,2022-09-19 16:00:00
2477,1,2.2607592450408696,2022-09-22 07:00:00
56307,28,1.2706291806289105,2022-09-20 16:00:00
66175,33,1.4528141170512885,2022-09-03 04:00:00
22465,11,2.2335334873169823,2022-09-08 06:00:00
44420,22,,2022-09-05 13:00:00
54340,27,2.693670934202552,2022-09-12 04:00:00
28431,14,1.7251310692393318,2022-09-09 03:00:00
58339,29,1.185799779516479,2022-09-23 04:00:00
28432,14,1.976174970243304,2022-09-23 19:00:00
28433,14,3.099283893698559,2022-09-18 18:00:00
2478,1,1.7144818181451202,2022-09-15 09:00:00
18453,9,0.9874626006063404,2022-09-21 23:00:00
56308,28,2.252961388679589,2022-09-15 10:00:00
48422,24,1.6415355420634348,2022-09-05 14:00:00
32389,16,1.665205822060797,2022-09-16 03:00:00
4416,2,1.979259040626639,2022-09-12 19:00:00
22466,11,1.9979503294704544,2022-09-22 20:00:00
26493,13,2.041398415713436,2022-09-22 23:00:00
16473,8,1.9041154179242648,2022-09-15 09:00:00
68128,34,2.0598593849601667,2022-09-10 22:00:00
12400,6,2.469919120249375,2022-09-27 20:00:00
2479,1,2.1558827527268942,2022-09-29 10:00:00
30408,15,2.1416643730654013,2022-09-05 21:00:00
36378,18,,2022-09-03 05:00:00
28434,14,1.8525996361826411,2022-09-24 02:00:00
34371,17,2.167709521827194,2022-09-17 13:00:00
56309,28,2.0127731638262936,2022-09-30 03:00:00
14473,7,2.3678056071388074,2022-09-24 05:00:00
16474,8,3.136444666378197,2022-09-24 11:00:00
12401,6,2.3519484632923744,2022-09-10 01:00:00
44421,22,1.555808348630754,2022-09-12 04:00:00
18454,9,,2022-09-29 11:00:00
16475,8,,2022-09-30 21:00:00
48423,24,2.680979489234141,2022-09-08 10:00:00
52391,26,2.7943704742774518,2022-09-23 09:00:00
10440,5,1.5121420753004762,2022-09-08 00:00:00
16476,8,1.807911746049434,2022-09-20 16:00:00
449,0,1.9739341968272348,2022-09-03 22:00:00
52392,26,1.7758288005127985,2022-09-24 17:00:00
40465,20,1.542917432677768,2022-09-30 22:00:00
450,0,2.558506153266772,2022-09-19 01:00:00
62283,31,2.0510354674705966,2022-09-16 12:00:00
66176,33,2.7645379797524927,2022-09-28 03:00:00
28435,14,1.8293317941115157,2022-09-27 06:00:00
60312,30,2.260518906452835,2022-09-21 12:00:00
44422,22,1.6042445185199832,2022-09-05 19:00:00
56310,28,1.4652033942551124,2022-09-09 03:00:00
60313,30,2.217770489481511,2022-09-29 17:00:00
18455,9,2.488860202592296,2022-09-28 18:00:00
24428,12,2.5756413920086336,2022-09-29 06:00:00
38421,19,2.2273157533468164,2022-09-08 03:00:00
8458,4,3.072745780937052,2022-09-26 13:00:00
34372,17,1.7228250154292892,2022-09-05 23:00:00
48424,24,2.8583132316539714,2022-09-15 10:00:00
26494,13,2.524665898436392,2022-09-19 12:00:00
28436,14,2.276195588989812,2022-09-14 05:00:00
20448,10,2.115493689555597,2022-09-13 02:00:00
58340,29,1.7547182626648683,2022-09-23 16:00:00
16477,8,,2022-09-06 11:00:00
26495,13,1.417739914991225,2022-09-28 22:00:00
6474,3,1.8508610041664224,2022-09-09 00:00:00
36379,18,1.94312940855854,2022-09-24 15:00:00
20449,10,2.120543913798341,2022-09-16 21:00:00
52393,26,1.8252126602435,2022-09-29 10:00:00
36380,18,2.30308907287825,2022-09-02 21:00:00
68129,34,2.4900566333535106,2022-09-02 17:00:00
32390,16,1.7552075598713628,2022-09-18 18:00:00
64263,32,1.931138409195068,2022-09-13 12:00:00
36381,18,3.105446216738316,2022-09-04 02:00:00
46389,23,0.9848454324747268,2022-09-15 09:00:00
66177,33,1.9880754813345392,2022-09-27 13:00:00
60314,30,2.422627637415383,2022-09-29 10:00:00
20450,10,1.73327912076392,2022-09-13 12:00:00
12402,6,0.8633748679872615,2022-09-17 07:00:00
68130,34,1.3575457775320192,2022-09-10 14:00:00
56311,28,1.255755318740417,2022-09-30 23:00:00
8459,4,2.431739097826328,2022-09-28 06:00:00
36382,18,1.5259629360778335,2022-09-29 21:00:00
44423,22,1.4411933305238254,2022-09-02 23:00:00
60315,30,1.079280495880124,2022-09-06 09:00:00
6475,3,2.5128275727164238,2022-09-02 04:00:00
12403,6,2.0409061817277903,2022-09-25 14:00:00
68131,34,,2022-09-10 18:00:00
54341,27,1.8689052714205183,2022-09-13 14:00:00
8460,4,2.2812862844843838,2022-09-16 21:00:00
50418,25,2.439142636076536,2022-09-01 23:00:00
62284,31,1.496786339122678,2022-09-28 20:00:00
48425,24,1.9784473210617637,2022-09-23 07:00:00
54342,27,2.604746601958563,2022-09-27 22:00:00
4417,2,1.8847409094861287,2022-09-29 13:00:00
54343,27,2.0110148248311224,2022-09-30 19:00:00
30409,15,1.6501212931906024,2022-09-14 15:00:00
64264,32,1.951323051693654,2022-09-06 10:00:00
44424,22,1.713882668651919,2022-09-07 09:00:00
6476,3,1.8469343732932373,2022-09-03 14:00:00
36383,18,1.4672478639342468,2022-09-27 15:00:00
2480,1,2.3159856450028413,2022-09-25 19:00:00
44425,22,1.8676752161074253,2022-09-03 12:00:00
46390,23,2.9013122168189374,2022-09-16 01:00:00
46391,23,2.56198780897153,2022-09-09 00:00:00
26496,13,1.6011321127339495,2022-09-01 22:00:00
60316,30,2.373096853006784,2022-09-07 06:00:00
58341,29,0.4985577148386255,2022-09-13 19:00:00
26497,13,1.7543269880027648,2022-09-13 03:00:00
64265,32,2.401744187129356,2022-09-13 17:00:00
30410,15,2.550797443767756,2022-09-15 12:00:00
68132,34,2.6590884943377264,2022-09-25 21:00:00
46392,23,1.601548518292348,2022-09-13 09:00:00
42415,21,2.265623992692332,2022-09-17 06:00:00
40466,20,1.7882503073184608,2022-09-02 15:00:00
46393,23,2.212207111795254,2022-09-21 08:00:00
36384,18,1.85725502318462,2022-09-25 16:00:00
14474,7,3.168105267793007,2022-09-26 11:00:00
18456,9,2.38084223561362,2022-09-20 00:00:00
34373,17,1.3304481454204589,2022-09-09 13:00:00
30411,15,2.0288176014872703,2022-09-15 02:00:00
26498,13,2.4419389689171584,2022-09-29 22:00:00
50419,25,2.371555253846746,2022-09-07 01:00:00
58342,29,2.118252134715061,2022-09-07 20:00:00
38422,19,1.2712391977136537,2022-09-13 23:00:00
30412,15,1.9539822528848647,2022-09-09 16:00:00
46394,23,2.0698147054284903,2022-09-10 08:00:00
26499,13,2.1302112822216275,2022-09-30 14:00:00
38423,19,2.3600321866905167,2022-09-22 11:00:00
48426,24,2.251660489122001,2022-09-01 14:00:00
24429,12,2.673326675048967,2022-09-27 23:00:00
62285,31,0.9801310345039552,2022-09-12 22:00:00
10441,5,1.7731603170631889,2022-09-23 06:00:00
46395,23,1.925354684137734,2022-09-01 15:00:00
62286,31,2.1515151911403243,2022-09-17 22:00:00
48427,24,2.471457598182773,2022-09-05 17:00:00
22467,11,2.978497906378836,2022-09-15 04:00:00
28437,14,1.5488342337336425,2022-09-19 06:00:00
52394,26,2.8449917970831,2022-09-18 08:00:00
52395,26,1.84734021996714,2022-09-20 15:00:00
60317,30,1.7644250680919795,2022-09-22 00:00:00
40467,20,1.4549971348816415,2022-09-25 01:00:00
18457,9,2.1363326524533908,2022-09-19 14:00:00
58343,29,1.5396562141216803,2022-09-04 18:00:00
10442,5,2.1206467190309617,2022-09-08 12:00:00
62287,31,2.279999066618966,2022-09-22 21:00:00
60318,30,2.2222980374726977,2022-09-14 21:00:00
4418,2,0.8086701078875302,2022-09-02 05:00:00
8461,4,2.7343538192349977,2022-09-21 06:00:00
20451,10,1.6902586865116327,2022-09-14 02:00:00
14475,7,2.554875166979058,2022-09-09 06:00:00
28438,14,2.496344946894636,2022-09-04 13:00:00
50420,25,1.4677307454815658,2022-09-17 17:00:00
18458,9,2.7129029499500588,2022-09-30 15:00:00
22468,11,2.2343110253155234,2022-09-14 23:00:00
12404,6,2.0795793531381155,2022-09-22 20:00:00
44426,22,2.5413507488566167,2022-09-02 01:00:00
2481,1,,2022-09-25 23:00:00
34374,17,2.20756093506806,2022-09-26 13:00:00
18459,9,1.805184946188632,2022-09-19 19:00:00
36385,18,1.324946226722802,2022-09-02 10:00:00
12405,6,1.6768329899433052,2022-09-27 18:00:00
2482,1,1.8711213734752776,2022-09-04 12:00:00
451,0,0.948665003898858,2022-09-07 12:00:00
40468,20,1.554945341608277,2022-09-06 04:00:00
48428,24,1.7910148285115075,2022-09-27 15:00:00
50421,25,2.05719893503658,2022-09-08 23:00:00
2483,1,1.6697054769227295,2022-09-18 23:00:00
10443,5,2.181277555261239,2022-09-17 19:00:00
14476,7,1.4803398096302345,2022-09-20 20:00:00
12406,6,1.4024116609842707,2022-09-16 21:00:00
50422,25,1.859975838226088,2022-09-05 20:00:00
16478,8,3.058854202532817,2022-09-01 11:00:00
66178,33,1.619015795883551,2022-09-14 22:00:00
28439,14,2.05534134026326,2022-09-19 15:00:00
58344,29,2.335467353296477,2022-09-27 18:00:00
48429,24,2.0412641038192625,2022-09-22 02:00:00
6477,3,1.9780005367667903,2022-09-09 05:00:00
26500,13,1.925938075540237,2022-09-01 18:00:00
48430,24,2.7352243579444298,2022-09-18 02:00:00
18460,9,2.2422767776897428,2022-09-29 07:00:00
30413,15,1.9241465881615325,2022-09-24 10:00:00
40469,20,2.020534145235812,2022-09-04 16:00:00
48431,24,1.852120840447774,2022-09-10 21:00:00
34375,17,2.1483411477413545,2022-09-25 01:00:00
20452,10,2.5014222771940986,2022-09-24 02:00:00
62288,31,2.2272818762250552,2022-09-11 16:00:00
40470,20,2.225056106367459,2022-09-16 11:00:00
8462,4,2.106319493490954,2022-09-01 16:00:00
52396,26,1.914040350143772,2022-09-06 13:00:00
2484,1,1.95653980990692,2022-09-28 07:00:00
42416,21,1.0352195295338396,2022-09-23 01:00:00
30414,15,1.697051243791026,2022-09-04 23:00:00
4419,2,2.0854286174634185,2022-09-16 16:00:00
58345,29,1.8117557199033991,2022-09-04 00:00:00
46396,23,1.910499294400386,2022-09-15 19:00:00
22469,11,2.603993809355999,2022-09-28 17:00:00
10444,5,1.8853158615170276,2022-09-25 02:00:00
20453,10,2.666938003331752,2022-09-24 11:00:00
8463,4,3.1575320634897976,2022-09-17 16:00:00
20454,10,2.181701065401769,2022-09-05 17:00:00
58346,29,2.247526247622478,2022-09-17 16:00:00
12407,6,2.099296300634861,2022-09-30 09:00:00
20455,10,1.9763665697848631,2022-10-01 05:00:00
10445,5,1.7278832331057767,2022-09-28 12:00:00
56312,28,1.6804767822928235,2022-09-19 06:00:00
2485,1,2.4996787745165405,2022-10-01 02:00:00
18461,9,2.083661635514899,2022-09-07 15:00:00
62289,31,2.001011433000939,2022-09-15 09:00:00
28440,14,1.4180253522934043,2022-09-14 16:00:00
24430,12,1.7779708892705297,2022-09-23 01:00:00
48432,24,1.95890469442576,2022-09-17 09:00:00
20456,10,2.1396102730613697,2022-09-30 11:00:00
20457,10,1.8991799958050044,2022-09-24 09:00:00
26501,13,2.448050337645155,2022-09-11 01:00:00
6478,3,2.418810968791358,2022-09-01 15:00:00
58347,29,1.5081788754676295,2022-09-15 23:00:00
28441,14,1.64494675468276,2022-09-30 00:00:00
32391,16,1.5959482704402277,2022-09-02 02:00:00
32392,16,1.196430519509731,2022-09-03 08:00:00
52397,26,2.151498568580171,2022-09-29 18:00:00
38424,19,1.9706721798034352,2022-09-18 08:00:00
58348,29,1.831596194575112,2022-09-16 19:00:00
32393,16,2.052385625822159,2022-09-01 19:00:00
44427,22,2.5015592348972477,2022-09-09 03:00:00
8464,4,2.255101961936857,2022-09-07 05:00:00
12408,6,1.8199718308814783,2022-09-25 20:00:00
14477,7,2.3583939240977814,2022-09-21 21:00:00
10446,5,1.591482100011835,2022-09-16 05:00:00
14478,7,1.785787203437888,2022-09-09 20:00:00
38425,19,1.8063236204034816,2022-09-06 19:00:00
24431,12,2.401494733338742,2022-09-12 08:00:00
48433,24,1.4390298769120204,2022-09-15 15:00:00
4420,2,1.9261621246631,2022-09-15 03:00:00
30415,15,2.3059919804140394,2022-09-19 10:00:00
50423,25,2.576260989040789,2022-09-24 14:00:00
46397,23,1.3825243736555666,2022-09-29 22:00:00
6479,3,3.0182285443891264,2022-09-17 08:00:00
66179,33,2.143935984321488,2022-09-06 06:00:00
8465,4,1.59149712948287,2022-09-20 08:00:00
4421,2,1.2263889517090694,2022-09-19 17:00:00
6480,3,2.0853493538199506,2022-09-15 20:00:00
52398,26,2.353673041280893,2022-09-25 10:00:00
36386,18,2.4338302383207733,2022-09-07 23:00:00
68133,34,1.030525554866644,2022-09-27 19:00:00
10447,5,1.7354805088241767,2022-09-16 13:00:00
16479,8,1.8684050455269512,2022-09-09 20:00:00
452,0,1.7368526368386166,2022-09-04 08:00:00
28442,14,1.7588676667257337,2022-09-09 11:00:00
50424,25,1.4546451392193736,2022-09-01 23:00:00
54344,27,1.8652860342117985,2022-09-24 05:00:00
36387,18,1.4177435569707542,2022-09-02 03:00:00
8466,4,1.2987895941645236,2022-09-26 17:00:00
66180,33,1.254471723789938,2022-09-08 11:00:00
28443,14,2.1216971115684733,2022-09-18 07:00:00
42417,21,2.06531147189222,2022-09-13 07:00:00
54345,27,2.479735915052567,2022-09-27 03:00:00
14479,7,2.846920315329273,2022-09-29 08:00:00
453,0,1.2427978574679608,2022-09-16 09:00:00
28444,14,2.3110350902408565,2022-09-29 10:00:00
66181,33,1.911587548172025,2022-09-09 09:00:00
34376,17,2.4845162381085064,2022-09-27 12:00:00
30416,15,1.989951819693204,2022-09-15 06:00:00
54346,27,2.521407057529116,2022-09-24 13:00:00
64266,32,1.9747711188394368,2022-09-06 23:00:00
46398,23,2.195003968706782,2022-09-20 13:00:00
8467,4,2.368407211427221,2022-09-15 11:00:00
6481,3,2.05044626665494,2022-09-19 00:00:00
68134,34,2.485745518995912,2022-09-19 08:00:00
60319,30,2.2495093422751333,2022-09-12 14:00:00
20458,10,2.6020402432409773,2022-09-18 04:00:00
56313,28,1.4763594059043288,2022-09-05 00:00:00
4422,2,1.8830851034818428,2022-09-05 18:00:00
4423,2,2.038055449736207,2022-09-25 18:00:00
6482,3,2.1956330080224604,2022-09-24 05:00:00
12409,6,1.364474637883721,2022-09-21 11:00:00
32394,16,1.5304970506476263,2022-09-15 18:00:00
8468,4,1.883898652168052,2022-09-10 03:00:00
36388,18,1.943794866823109,2022-09-04 01:00:00
36389,18,2.2589428156864577,2022-09-14 10:00:00
28445,14,0.9704437639060176,2022-09-26 16:00:00
40471,20,1.763305013120838,2022-09-06 09:00:00
12410,6,2.418804590953944,2022-10-01 00:00:00
42418,21,2.338922001659554,2022-09-30 17:00:00
46399,23,2.462978764866812,2022-09-17 13:00:00
22470,11,1.5072154745482385,2022-09-28 18:00:00
20459,10,1.8948251962251597,2022-09-19 12:00:00
40472,20,2.4573931291813222,2022-09-26 01:00:00
28446,14,1.7696267881695908,2022-09-21 23:00:00
68135,34,1.2957955389254527,2022-09-08 12:00:00
44428,22,1.457877059847838,2022-09-22 06:00:00
38426,19,2.3566053976168746,2022-09-18 10:00:00
54347,27,1.6261019617207366,2022-09-17 00:00:00
24432,12,1.050054374300343,2022-09-09 20:00:00
42419,21,1.8200194087804356,2022-09-08 06:00:00
8469,4,1.4325704394199918,2022-09-22 18:00:00
34377,17,1.1834266790841623,2022-09-03 02:00:00
18462,9,1.095467227544325,2022-09-05 06:00:00
24433,12,1.6777651398452185,2022-09-07 16:00:00
42420,21,2.2520357515843448,2022-09-06 21:00:00
68136,34,2.720313549097185,2022-09-13 16:00:00
64267,32,1.88532417585724,2022-09-14 00:00:00
24434,12,2.7792079698348444,2022-09-13 01:00:00
68137,34,2.160445637523391,2022-09-19 07:00:00
54348,27,2.0563918304479776,2022-09-13 15:00:00
26502,13,1.6274262115323,2022-09-19 01:00:00
18463,9,2.0784546712043337,2022-09-16 08:00:00
14480,7,,2022-09-14 04:00:00
4424,2,2.8450429982821843,2022-09-02 19:00:00
2486,1,1.8927817861142664,2022-09-05 18:00:00
36390,18,1.7664327540749434,2022-09-07 17:00:00
16480,8,1.322837224911222,2022-09-22 21:00:00
32395,16,2.4634195755217467,2022-09-16 21:00:00
64268,32,2.005431695236497,2022-09-28 01:00:00
8470,4,2.0944567712674207,2022-09-23 04:00:00
34378,17,2.1997549370810816,2022-09-29 10:00:00
20460,10,2.122085047584356,2022-09-02 18:00:00
66182,33,1.8888240527073217,2022-09-12 14:00:00
48434,24,1.978980141393476,2022-09-30 19:00:00
16481,8,1.967004878786792,2022-09-23 18:00:00
58349,29,2.0995708987553896,2022-09-16 13:00:00
20913,10,1.5656262641205327,2022-09-20 03:00:00
30839,15,2.041147139876108,2022-09-29 15:00:00
2947,1,1.844358679212757,2022-09-27 03:00:00
38840,19,2.2580482410047407,2022-09-11 16:00:00
38841,19,1.9698524094847332,2022-09-06 18:00:00
54782,27,1.8439397424020716,2022-09-11 05:00:00
12901,6,1.8515137717929064,2022-09-10 18:00:00
62698,31,2.509058282205565,2022-09-29 03:00:00
12902,6,2.3929604966657303,2022-09-04 20:00:00
32832,16,2.590236299972865,2022-09-23 05:00:00
58775,29,2.350880159551657,2022-09-15 18:00:00
16899,8,2.5218120063892253,2022-09-10 02:00:00
46868,23,1.508835201203497,2022-09-02 16:00:00
58776,29,1.0816782030110932,2022-09-24 04:00:00
64720,32,1.1003152470433326,2022-09-26 15:00:00
32833,16,2.156468052721631,2022-09-18 19:00:00
58777,29,3.317515793581697,2022-09-23 18:00:00
6914,3,1.5940018040459978,2022-09-28 02:00:00
36843,18,1.223768978393641,2022-09-10 09:00:00
60762,30,2.317827346309969,2022-09-30 04:00:00
56745,28,2.2178787573259493,2022-09-18 15:00:00
64721,32,1.2926990286893143,2022-09-24 02:00:00
4876,2,,2022-09-17 03:00:00
18911,9,1.7937022914284022,2022-09-07 07:00:00
60763,30,2.738328384522541,2022-09-08 05:00:00
14936,7,2.64911418462826,2022-09-20 16:00:00
68567,34,2.485350132050248,2022-09-08 15:00:00
46869,23,1.3088690654561377,2022-09-23 00:00:00
28869,14,2.085243310409094,2022-09-11 06:00:00
24878,12,1.9386241096308012,2022-09-06 20:00:00
4877,2,2.5824998092392915,2022-09-23 09:00:00
38842,19,1.7569185635509408,2022-09-05 10:00:00
16900,8,1.6266330038223304,2022-09-26 13:00:00
50863,25,1.5873037389185198,2022-09-19 14:00:00
42875,21,2.7722427963405027,2022-09-11 02:00:00
10873,5,1.672514947806735,2022-09-21 12:00:00
54783,27,2.330288342924192,2022-09-24 01:00:00
48886,24,1.9310880229416207,2022-09-02 05:00:00
40890,20,1.4658621906583784,2022-09-15 20:00:00
26933,13,2.181522060976733,2022-09-09 06:00:00
50864,25,1.8810674829618328,2022-09-28 05:00:00
22918,11,2.148134724962802,2022-09-01 18:00:00
38843,19,1.7301386994602292,2022-09-08 06:00:00
16901,8,1.5713956322039708,2022-09-06 20:00:00
26934,13,2.267771585000665,2022-09-18 01:00:00
8934,4,1.368086928393418,2022-09-30 22:00:00
64722,32,1.7904949834349788,2022-09-10 07:00:00
66595,33,,2022-09-11 14:00:00
64723,32,2.3052142812858207,2022-09-23 21:00:00
66596,33,1.5712062296702387,2022-09-01 13:00:00
20914,10,2.0405852998583165,2022-09-20 20:00:00
36844,18,1.7281365769704946,2022-09-09 05:00:00
50865,25,1.888874865184072,2022-09-22 21:00:00
62699,31,1.5682090772967574,2022-09-13 08:00:00
46870,23,2.145612046119658,2022-09-26 21:00:00
60764,30,1.805306061700324,2022-09-20 17:00:00
