t_id,tienda,fecha_hora_venta,precio_venta
58784,1,2022-09-29 22:00:00,3.8280258791345863
36851,30,2022-09-15 12:00:00,2.8619243893436552
68574,7,2022-09-19 16:00:00,4.6645790434114485
26938,16,2022-09-16 22:00:00,3.6912393675959567
64727,22,2022-09-11 12:00:00,4.172376756800726
4884,23,2022-09-26 04:00:00,4.08960932702952
66603,13,2022-09-12 18:00:00,2.4252160048433167
64728,25,2022-09-09 10:00:00,3.2279802399659325
56749,24,2022-09-27 02:00:00,2.8965223283367934
56750,2,2022-09-06 04:00:00,3.238782841336734
62705,23,2022-09-17 07:00:00,4.421051192575866
12909,14,2022-09-06 06:00:00,
68575,4,2022-09-13 03:00:00,3.2553000026921954
6926,21,2022-09-14 10:00:00,4.304978412238952
66604,18,2022-09-14 10:00:00,4.724935120904056
56751,3,2022-09-24 09:00:00,3.585849744551409
2954,7,2022-09-29 14:00:00,2.447145773951174
10881,9,2022-09-20 11:00:00,
22922,24,2022-09-23 22:00:00,3.2759924697737794
64729,1,2022-09-27 19:00:00,2.5061509268098625
18916,16,2022-09-27 11:00:00,3.758908334920157
52838,24,2022-09-18 10:00:00,3.5409856395202137
68576,4,2022-09-03 12:00:00,3.93266615833685
16906,7,2022-09-21 18:00:00,4.445562997940202
4885,17,2022-09-26 16:00:00,3.5960053185889813
46873,22,2022-09-25 01:00:00,2.965186987913229
42881,24,2022-09-27 15:00:00,3.3130031497328223
64730,9,2022-09-22 22:00:00,3.8309033839103375
32836,1,2022-09-09 08:00:00,2.5621186744907867
44877,19,2022-09-21 18:00:00,2.5990298922959143
36852,33,2022-09-18 11:00:00,2.4861816377204145
50868,19,2022-09-26 09:00:00,3.2993985193722217
6927,25,2022-09-18 13:00:00,3.0218433762213235
40893,12,2022-09-23 11:00:00,3.587667799662553
58785,3,2022-09-14 19:00:00,2.995199770292321
24884,18,2022-09-20 14:00:00,2.9381182403546697
2955,25,2022-09-21 21:00:00,2.514488708792209
68577,31,2022-09-14 04:00:00,3.19168816570332
64731,16,2022-09-28 07:00:00,3.673567394772724
66605,28,2022-09-10 08:00:00,3.752847078843272
30844,21,2022-09-04 16:00:00,3.947905718685556
54788,27,2022-09-07 11:00:00,3.071753881474816
44878,27,2022-09-29 16:00:00,3.00653771856324
60768,22,2022-09-23 21:00:00,3.425480150125087
42882,25,2022-09-21 07:00:00,2.466855649582285
4886,21,2022-09-15 16:00:00,2.7976350609677594
46874,29,2022-09-10 09:00:00,3.7561675894052793
8937,28,2022-09-27 23:00:00,3.88889209437753
68578,0,2022-09-19 04:00:00,2.8001690131625323
14940,27,2022-09-03 09:00:00,4.27289393617761
64732,3,2022-09-12 03:00:00,3.9609550946002168
52839,25,2022-09-25 08:00:00,3.076665447511677
36853,21,2022-09-01 06:00:00,2.5909771970126934
66606,11,2022-09-21 02:00:00,3.2446267759274394
42883,26,2022-09-21 09:00:00,2.9189944665807386
64733,14,2022-09-03 02:00:00,
62706,28,2022-09-15 08:00:00,3.2877681596277264
6928,9,2022-09-13 21:00:00,3.816452177014463
68579,33,2022-09-20 12:00:00,3.975168579494152
52840,33,2022-09-05 18:00:00,5.046889409925623
66607,11,2022-09-07 16:00:00,3.848969419523017
10882,14,2022-09-09 22:00:00,3.4708705917422886
12910,22,2022-09-27 12:00:00,3.6902016808072
28875,7,2022-09-12 20:00:00,4.549317288151079
20917,8,2022-09-23 01:00:00,3.430306777691304
28876,24,2022-09-24 11:00:00,3.3225528868927863
10883,23,2022-09-27 01:00:00,3.130318399143281
48891,27,2022-09-03 07:00:00,3.7400443920018582
42884,2,2022-09-21 05:00:00,2.4987060503161667
52841,32,2022-09-12 01:00:00,3.5527490745053285
62707,25,2022-09-05 06:00:00,3.253824910327021
40894,8,2022-09-21 01:00:00,3.978129165695586
64734,12,2022-09-23 06:00:00,3.6865850456022575
32837,22,2022-09-22 17:00:00,2.745582309858709
34832,12,2022-09-30 13:00:00,4.332822797172632
42885,16,2022-09-14 04:00:00,3.8080183446551343
34833,13,2022-09-24 18:00:00,3.6545617614752497
34834,10,2022-09-25 21:00:00,3.201709990821005
40895,19,2022-09-18 04:00:00,3.0368744672205694
30845,9,2022-09-06 00:00:00,4.105624262990382
8938,3,2022-09-02 01:00:00,3.478780270976832
22923,3,2022-09-15 15:00:00,3.9242707212907857
923,10,2022-09-13 12:00:00,4.215558747918546
4887,16,2022-09-29 12:00:00,4.63045935098695
68580,33,2022-09-14 18:00:00,3.0585162059162583
18917,28,2022-09-15 01:00:00,4.40300020115567
16907,1,2022-09-07 01:00:00,3.9297891770362248
24885,19,2022-09-26 14:00:00,5.437884040540199
32838,16,2022-09-25 18:00:00,3.423568975259346
68581,8,2022-09-26 21:00:00,4.267112312969179
60769,32,2022-09-03 01:00:00,3.514819472559254
34835,8,2022-09-24 21:00:00,3.53921214355033
66608,22,2022-09-18 05:00:00,2.9031897518154244
12911,19,2022-09-06 05:00:00,4.307714656832712
10884,24,2022-09-29 09:00:00,2.904707927387663
44879,14,2022-09-27 18:00:00,3.325657215267474
2956,18,2022-09-08 08:00:00,4.080437284904859
60770,9,2022-09-14 20:00:00,3.3525507213998678
30846,29,2022-10-01 10:00:00,3.0997797975312245
30847,9,2022-09-28 20:00:00,3.6057717227120474
34836,9,2022-09-21 10:00:00,2.867400444539788
924,23,2022-09-10 03:00:00,4.660760717561745
68582,16,2022-09-12 06:00:00,4.569670054750788
60771,29,2022-09-01 06:00:00,2.9435278459953054
22924,14,2022-08-31 19:00:00,3.019378940424404
62708,6,2022-09-12 03:00:00,3.7469251082547297
4888,31,2022-09-13 14:00:00,2.4910915876571043
10885,12,2022-09-28 04:00:00,4.520944551432768
10886,24,2022-09-15 18:00:00,3.7078207693519274
14941,24,2022-09-12 16:00:00,3.1120133843602886
26939,1,2022-09-14 05:00:00,1.964579086722697
16908,14,2022-09-10 11:00:00,3.9065327665664022
2957,7,2022-09-19 03:00:00,3.906835976845272
68583,18,2022-09-06 18:00:00,3.697249558796051
48892,13,2022-09-10 06:00:00,4.084454132574522
30848,19,2022-09-21 12:00:00,2.9111269433681155
22925,27,2022-09-30 04:00:00,4.861613530228063
20918,33,2022-09-05 12:00:00,4.441872754868865
50869,8,2022-09-15 08:00:00,3.2224337947118187
30849,18,2022-09-16 12:00:00,4.048173827236896
46875,2,2022-09-11 10:00:00,2.0412473079043947
28877,1,2022-09-22 05:00:00,2.225308178616149
36854,30,2022-09-08 22:00:00,3.875229213663926
68584,19,2022-09-27 09:00:00,2.637633695098127
50870,18,2022-09-11 22:00:00,4.799383002102911
18918,4,,4.09358008933376
48893,30,2022-09-20 00:00:00,2.922931327648313
20919,21,2022-09-25 22:00:00,4.757625098079508
34837,11,2022-09-14 09:00:00,2.8019196701888074
925,30,2022-09-13 15:00:00,3.799547487415932
22926,3,2022-09-17 15:00:00,3.4613992744770035
2958,11,2022-09-05 13:00:00,4.03083017898923
56752,13,2022-09-15 12:00:00,5.01382654316909
66609,10,2022-09-01 22:00:00,2.867258321390546
42886,1,2022-09-24 12:00:00,3.377791535403497
6929,30,2022-09-21 04:00:00,3.04249389229625
14942,7,2022-09-16 10:00:00,1.8305418644075104
54789,26,2022-09-16 01:00:00,3.6679705881060087
62709,32,2022-09-21 20:00:00,3.6278419455324578
926,20,2022-09-21 02:00:00,3.324375170577471
30850,21,2022-09-15 07:00:00,3.891156863601048
58786,0,2022-09-29 12:00:00,3.857787296245188
26940,18,2022-09-09 21:00:00,2.9960918872649267
14943,27,2022-09-02 08:00:00,3.566080385839204
36855,18,2022-09-13 13:00:00,3.507620421407454
32839,7,2022-09-25 05:00:00,4.18149693948367
46876,25,2022-09-30 05:00:00,3.5799685962487606
12912,23,2022-09-30 22:00:00,3.2017256622899297
54790,8,2022-09-28 04:00:00,3.080418797628145
2959,17,2022-09-10 16:00:00,3.1603337733622205
60772,22,2022-09-19 10:00:00,2.436867771987654
52842,8,2022-09-26 00:00:00,3.804413538862119
42887,22,2022-09-25 17:00:00,3.10679090157148
50871,28,2022-09-24 02:00:00,2.688712278890282
10887,15,2022-09-09 13:00:00,3.6174542764371314
32840,15,2022-09-12 03:00:00,4.509619467489243
4889,21,2022-09-14 14:00:00,3.563263820594336
28878,27,2022-09-25 09:00:00,2.7898333798884343
46877,29,2022-09-08 16:00:00,2.884754701066618
38848,16,2022-09-05 21:00:00,3.677584159643097
927,24,2022-09-18 04:00:00,3.7267396204319354
42888,19,2022-09-12 05:00:00,4.199398455495661
34838,24,2022-10-01 11:00:00,3.842719889006792
42889,31,2022-09-10 14:00:00,3.687642492463159
928,24,2022-09-17 14:00:00,4.624201725788705
8939,30,2022-09-18 03:00:00,3.338832033200074
62710,23,2022-09-07 22:00:00,3.753170696081459
30851,25,2022-09-09 01:00:00,5.099655509465508
12913,4,2022-09-17 15:00:00,3.407747244138378
10888,17,2022-09-14 07:00:00,4.397751728628679
48894,20,2022-09-23 01:00:00,2.595425664148567
10889,33,2022-09-13 16:00:00,3.401770155436794
44880,19,2022-09-29 15:00:00,3.897672140790791
30852,11,2022-09-07 02:00:00,4.73213830624646
26941,20,2022-09-15 00:00:00,3.2915168278761104
42890,24,2022-09-30 20:00:00,3.0862434749236662
4890,3,2022-09-12 12:00:00,2.927200467183089
18919,10,2022-09-11 04:00:00,4.063509942673035
28879,27,2022-09-26 04:00:00,3.547950674571311
929,15,2022-09-30 18:00:00,3.74957708920707
32841,14,2022-09-18 00:00:00,4.558018166160137
8940,30,2022-09-16 03:00:00,3.606892920189536
20920,16,2022-09-26 17:00:00,2.7048799424410137
10890,7,2022-09-19 13:00:00,4.3054527736151975
56753,4,2022-09-18 11:00:00,4.054673893187064
30853,0,2022-09-23 21:00:00,3.945483916622465
32842,21,2022-09-21 02:00:00,3.518424615040884
34839,17,2022-09-10 12:00:00,4.119876942824013
12914,18,2022-09-28 11:00:00,2.937308779547809
36856,4,2022-09-29 13:00:00,5.095195508413261
38849,26,2022-09-24 21:00:00,3.563583554232719
16909,25,2022-09-21 13:00:00,3.1894460119325085
48895,23,2022-09-04 03:00:00,4.025375808380919
24886,5,2022-09-17 14:00:00,5.75987666230599
34840,15,2022-09-29 20:00:00,2.503163396851756
46878,26,2022-09-17 00:00:00,3.747963699312153
38850,22,2022-09-29 22:00:00,3.500463053266265
48896,18,2022-09-14 21:00:00,3.115264770265444
30854,26,2022-09-18 19:00:00,3.317461997768256
930,2,2022-09-18 03:00:00,3.689684490909356
50872,9,2022-09-18 06:00:00,4.272224626872298
18920,33,2022-09-16 05:00:00,2.2864750560868243
44881,17,2022-09-14 20:00:00,2.765476129738732
12915,32,2022-09-21 13:00:00,4.519666283694336
30855,9,2022-09-11 00:00:00,3.861129475598093
4891,10,2022-09-20 10:00:00,2.6183663810020845
44882,11,2022-09-15 11:00:00,4.113910926270818
42891,6,2022-09-19 11:00:00,3.0189210662810497
10891,27,2022-09-18 11:00:00,3.973108854627165
48897,0,2022-09-30 13:00:00,3.622765658715799
32843,17,2022-09-09 06:00:00,4.612729360392256
6930,8,2022-09-30 02:00:00,5.01497972486511
38851,27,2022-09-15 21:00:00,2.274092610277844
60773,26,2022-09-20 09:00:00,2.500419216412226
24887,14,2022-09-06 04:00:00,3.721702051588767
34841,23,2022-09-30 09:00:00,4.01394901287709
6931,0,2022-09-26 16:00:00,3.868011706397145
66610,15,2022-09-18 19:00:00,3.859168092737432
56754,27,2022-09-11 09:00:00,3.436514298840033
64735,8,2022-09-04 00:00:00,4.137128210573623
30856,1,2022-09-01 23:00:00,
32844,20,2022-09-30 08:00:00,3.2221647872429253
24888,9,2022-09-26 00:00:00,1.5801392400433634
4892,26,2022-09-13 03:00:00,4.642757439119575
58787,7,2022-09-27 15:00:00,2.506112299574764
16910,13,2022-09-02 13:00:00,2.825560763779019
8941,9,2022-09-23 19:00:00,3.5433357134970915
4893,4,2022-09-07 02:00:00,2.8572932885975337
28880,7,2022-09-02 08:00:00,2.487766076901913
54791,12,2022-09-11 16:00:00,3.239403730889864
42892,0,2022-09-22 10:00:00,
58788,4,2022-09-20 04:00:00,3.105891239136772
46879,12,2022-09-26 07:00:00,3.919079071438097
54792,11,2022-09-23 19:00:00,4.163295100638434
4894,11,2022-09-17 07:00:00,3.1346888219016105
60774,7,2022-09-29 15:00:00,3.857685541109096
34842,8,2022-09-06 20:00:00,3.678509154550703
34843,6,2022-09-04 20:00:00,3.041913145881402
4895,25,2022-09-30 01:00:00,3.5269493296194203
22927,7,2022-09-02 23:00:00,3.20746025160226
46880,18,2022-09-20 05:00:00,1.8756393629316888
62711,1,2022-09-25 14:00:00,4.057086851877639
48898,24,2022-09-12 20:00:00,2.662984850497806
8942,28,2022-09-10 14:00:00,3.4828012133506547
18921,31,2022-09-07 02:00:00,2.8054489383312604
58789,25,2022-09-08 20:00:00,3.170811990230468
34844,23,2022-09-20 12:00:00,3.47369927797397
38852,6,2022-09-18 03:00:00,4.284923663336109
20921,8,2022-09-05 23:00:00,3.6464177390727928
2960,17,2022-09-09 12:00:00,3.269618205386017
52843,20,2022-09-21 21:00:00,3.764716852425776
64736,6,2022-09-15 23:00:00,3.1591815610637517
48899,5,2022-09-01 06:00:00,2.839346340433136
34845,17,2022-09-23 15:00:00,3.990342682030135
26942,4,2022-09-10 07:00:00,2.761775985378434
8943,5,2022-09-20 09:00:00,5.397802042522976
18922,32,2022-09-02 10:00:00,2.956749369808944
34846,16,2022-09-25 15:00:00,2.8723277357826924
14944,3,2022-09-04 10:00:00,3.0001593492891243
2961,27,2022-09-02 07:00:00,2.526331735775133
4896,25,2022-09-05 12:00:00,4.02647162702198
8944,5,2022-09-02 11:00:00,4.492793529871518
18923,27,2022-09-19 07:00:00,2.3802312065826987
66611,28,2022-09-09 06:00:00,3.000404442389415
10892,21,2022-09-30 12:00:00,4.092197773896234
52844,0,2022-09-17 17:00:00,5.00382368697767
42893,1,2022-09-26 08:00:00,2.791572994152613
60775,17,2022-10-01 03:00:00,2.6507302654266054
16911,11,2022-09-25 23:00:00,4.267608290189518
931,1,2022-09-16 07:00:00,3.190001328357717
66612,9,2022-09-16 11:00:00,3.6158532218655006
62712,4,2022-09-05 04:00:00,3.531835303604634
8945,29,2022-09-18 20:00:00,3.2916946187998883
54793,12,2022-09-22 13:00:00,2.584468509889017
32845,18,2022-09-30 13:00:00,2.090451140215148
36857,20,2022-09-27 06:00:00,3.430702498826537
12916,0,2022-09-13 00:00:00,3.031807268555184
932,21,2022-09-24 21:00:00,3.832303540573041
48900,5,2022-09-28 08:00:00,4.417245700054995
48901,8,2022-09-04 23:00:00,4.024240575323922
22928,5,2022-09-29 02:00:00,3.927394926093598
66613,28,2022-09-19 00:00:00,4.311319529354302
54794,3,2022-09-11 05:00:00,4.400762816478693
42894,16,2022-09-23 21:00:00,4.0944723766279125
44883,14,2022-09-07 19:00:00,4.350990433520244
46881,11,2022-09-10 11:00:00,2.5130399662293783
54795,7,2022-09-23 19:00:00,2.469922862709816
30857,30,2022-09-04 19:00:00,3.913097233735428
36858,33,2022-09-22 23:00:00,4.605306373148775
48902,24,2022-09-04 11:00:00,2.988874535958212
52845,28,2022-09-24 10:00:00,3.5765809519760534
42895,2,2022-09-20 05:00:00,2.66113574905409
44884,18,2022-09-28 22:00:00,3.5484117898177607
64737,30,2022-09-02 15:00:00,4.083718863246091
42896,8,2022-09-28 09:00:00,2.962971368144172
8946,5,2022-09-18 23:00:00,3.6130062386850055
933,3,2022-09-24 10:00:00,4.651595646492388
58790,3,2022-09-25 06:00:00,3.5318107562385213
26943,6,2022-09-27 23:00:00,3.7239021312519234
68585,24,2022-09-04 04:00:00,3.674402803375712
42897,20,2022-09-08 18:00:00,4.033728773436268
56755,26,2022-09-20 20:00:00,3.52268802871743
64738,11,2022-09-30 15:00:00,3.7669949928569904
66614,28,2022-09-05 22:00:00,3.3985724778302577
38853,15,2022-09-03 19:00:00,3.614998895281228
28881,19,2022-09-23 19:00:00,2.8828102230548494
10893,5,2022-09-24 17:00:00,3.21778823036902
30858,27,2022-09-16 23:00:00,4.116934956064843
64739,5,2022-09-22 21:00:00,4.071838028847706
42898,28,2022-09-10 05:00:00,4.385494284695028
16912,26,2022-09-04 07:00:00,3.5110533655913887
22929,12,2022-09-30 15:00:00,4.847268225824101
36859,29,2022-09-17 05:00:00,3.883837766114431
62713,4,2022-09-05 03:00:00,2.6419957025352407
24889,20,2022-09-22 06:00:00,2.612901296846431
22930,12,2022-09-13 14:00:00,3.148607735872053
934,18,2022-09-24 05:00:00,3.0895483074325645
50873,20,2022-09-13 15:00:00,3.1549611494342207
48903,5,2022-09-14 21:00:00,4.6902099318514345
56756,30,2022-09-21 09:00:00,2.995086542871011
52846,11,2022-09-26 08:00:00,4.970665421755596
50874,25,2022-09-20 01:00:00,3.1165221088311243
54796,28,2022-09-07 16:00:00,2.407540472985106
2962,2,2022-09-29 07:00:00,3.719062014538268
2963,17,2022-09-10 20:00:00,4.678806240682812
4897,30,2022-09-24 23:00:00,3.930517494353946
64740,18,2022-09-15 21:00:00,3.623478161550248
12917,11,2022-09-30 00:00:00,5.140130600071515
10894,6,2022-09-04 00:00:00,3.232833472687432
24890,24,2022-09-17 07:00:00,4.030713137105875
64741,7,2022-09-05 01:00:00,3.1332318617786226
50875,12,2022-09-29 06:00:00,2.352768789230526
30859,21,2022-09-26 13:00:00,4.04519538349104
42899,33,2022-09-30 13:00:00,3.468085461620084
8947,22,2022-09-14 09:00:00,3.4683839943805497
4898,32,2022-09-20 11:00:00,1.81856054454358
44885,2,2022-09-01 00:00:00,4.209895937554558
24891,6,2022-09-08 15:00:00,2.311832585531986
48904,20,2022-09-13 20:00:00,4.018629797323911
16913,22,2022-09-21 09:00:00,2.5178006011131444
22931,20,2022-09-16 19:00:00,3.70044352206091
46882,24,2022-09-10 23:00:00,3.3621929371524173
30860,22,2022-09-29 08:00:00,3.5869568646265986
6932,9,2022-09-15 17:00:00,4.413262204897856
34847,3,2022-09-26 17:00:00,4.613490933247742
44886,10,2022-09-12 00:00:00,3.809917129906907
52847,11,2022-09-05 19:00:00,4.016107058431643
30861,11,2022-09-24 03:00:00,3.2848369677567426
68586,4,2022-09-28 04:00:00,2.9622861620714973
36860,17,2022-09-24 23:00:00,3.8459651276689866
68587,11,2022-09-18 14:00:00,3.0148445784498925
32846,25,2022-09-07 10:00:00,3.790771331828597
30862,30,2022-09-03 00:00:00,3.8966267770321967
18924,10,2022-09-02 10:00:00,3.417260998444095
60776,18,2022-09-02 21:00:00,4.310981334780712
68588,14,2022-09-10 12:00:00,3.245206893917451
58791,14,2022-09-15 12:00:00,4.330021140670049
22932,14,2022-09-14 11:00:00,2.085500288011582
16914,14,2022-09-03 05:00:00,4.239915942911867
48905,9,2022-09-15 00:00:00,4.162289712583215
8948,23,2022-09-11 19:00:00,3.3161079351817744
18925,2,2022-09-11 19:00:00,3.406111155096407
8949,6,2022-09-24 11:00:00,3.156062721081609
46883,28,2022-09-05 04:00:00,3.3153121795210523
54797,9,2022-09-10 12:00:00,2.380458730878815
14945,7,2022-09-23 02:00:00,2.074688495756184
54798,0,2022-09-15 04:00:00,3.051673849128057
12918,26,2022-09-04 13:00:00,2.7330679644382485
16915,6,2022-09-12 19:00:00,4.766689142648213
32847,4,2022-09-22 01:00:00,4.040885993686363
12919,17,2022-09-22 05:00:00,3.400344384702186
46884,26,2022-09-03 21:00:00,2.8144565876974674
42900,29,2022-09-25 12:00:00,3.5938612547171034
44887,25,2022-09-25 06:00:00,2.871258485989501
6933,26,2022-09-09 20:00:00,4.301474532878242
58792,25,2022-09-01 21:00:00,4.088528277058766
58793,12,2022-09-24 20:00:00,5.327102600469065
46885,6,2022-09-17 05:00:00,4.342967479681942
54799,30,2022-09-15 08:00:00,3.7164554557805887
60777,6,2022-09-16 06:00:00,3.981936337854699
14946,29,2022-09-04 19:00:00,4.285509810358404
935,16,2022-09-16 19:00:00,3.1297139492798505
20922,2,2022-09-09 03:00:00,5.05545467778728
24892,3,2022-09-09 09:00:00,3.681589570711768
56757,15,2022-09-30 13:00:00,4.179706206386001
26944,23,2022-09-03 03:00:00,3.794319534996398
936,8,2022-09-07 21:00:00,3.7949734127218826
18926,7,2022-09-20 16:00:00,4.146909348668533
10895,10,2022-09-11 10:00:00,4.567464656669964
44888,26,2022-09-04 02:00:00,3.341593028619092
26945,13,2022-09-17 08:00:00,4.042331961314841
66615,22,2022-09-29 21:00:00,4.344911968675426
30863,28,2022-09-04 12:00:00,3.205134600071428
66616,1,2022-09-13 18:00:00,2.5287478889111568
16916,7,2022-09-27 02:00:00,3.672025289240994
24893,14,2022-09-23 22:00:00,3.520759168375748
58794,23,2022-09-09 11:00:00,2.513545408013675
42901,2,2022-09-24 07:00:00,3.692885747696536
60778,5,2022-09-26 10:00:00,3.06090637174401
58795,11,2022-09-10 10:00:00,2.3352593667130077
10896,29,2022-09-30 22:00:00,3.7288074950279424
36861,33,2022-09-28 12:00:00,4.481387560418432
24894,27,2022-09-24 23:00:00,2.501630937918807
18927,19,2022-09-13 11:00:00,3.702717521903089
28882,31,2022-09-11 07:00:00,4.5810960394895295
48906,26,2022-09-28 12:00:00,2.461655938364898
48907,12,2022-09-21 08:00:00,4.075477258217469
46886,7,2022-09-15 05:00:00,3.2429278705543343
16917,21,2022-09-14 15:00:00,3.9344438564248847
34848,2,2022-09-18 12:00:00,4.991570886241722
60779,21,2022-09-12 03:00:00,3.739522525611769
68589,33,2022-09-12 19:00:00,3.634865580143983
68590,16,2022-09-03 20:00:00,4.742659975605269
8950,3,2022-09-24 19:00:00,2.8130983796116587
10897,8,2022-09-11 19:00:00,3.64230170699129
42902,28,2022-09-25 13:00:00,3.860415943657556
46887,20,2022-09-30 09:00:00,4.393954518504027
68591,33,2022-09-10 02:00:00,3.24809388459624
937,29,2022-09-13 20:00:00,2.493446764513717
42903,11,2022-09-03 19:00:00,3.7732167579200335
10898,9,2022-09-19 06:00:00,3.551713266015878
46888,0,2022-09-25 09:00:00,3.6815584487476456
30864,10,2022-09-03 06:00:00,4.218902452079052
938,23,2022-09-23 13:00:00,3.3307453326927563
58796,12,2022-09-23 18:00:00,2.8848034853421503
56758,31,2022-09-17 09:00:00,3.462317857699527
30865,20,2022-09-20 11:00:00,3.628210675830079
22933,12,2022-09-19 15:00:00,3.836969289261383
50876,24,2022-09-28 22:00:00,4.616782528095518
66617,0,2022-09-28 04:00:00,2.8877438868719234
20923,8,2022-09-23 03:00:00,2.6642631891955704
56759,29,2022-09-29 01:00:00,3.1975363873034905
30866,17,2022-09-08 20:00:00,4.481242698676528
4899,12,2022-09-23 16:00:00,3.453911675755525
58797,23,2022-09-14 20:00:00,1.573256599226825
62714,8,2022-09-08 09:00:00,3.257245614497968
2964,18,2022-09-16 18:00:00,3.469507361682785
46889,2,2022-09-01 19:00:00,3.506187347629382
16918,3,2022-09-09 19:00:00,3.011844163596861
24895,16,2022-09-25 21:00:00,4.217809631654863
42904,1,2022-09-10 10:00:00,3.764318183561377
66618,27,2022-09-05 05:00:00,2.230586586050982
66619,29,2022-09-27 13:00:00,4.143861377343496
68592,2,2022-09-06 21:00:00,4.144226109599636
46890,7,2022-09-01 04:00:00,3.547121734208861
44889,20,2022-09-20 22:00:00,4.274595802535164
32848,23,2022-09-29 02:00:00,4.665635742133606
18928,20,2022-09-01 19:00:00,3.4103175218797768
36862,8,2022-09-20 18:00:00,3.4470393086633635
8951,6,2022-09-25 00:00:00,3.792855712057433
939,22,2022-09-10 15:00:00,3.5653039936130853
26946,28,2022-10-01 09:00:00,3.299219524722368
54800,12,2022-09-17 20:00:00,3.5356255677778146
8952,0,2022-09-10 18:00:00,
60780,31,2022-09-25 20:00:00,3.4175416712459787
34849,0,2022-09-06 13:00:00,3.1096831983527964
40896,22,2022-09-17 03:00:00,4.1592141558410045
50877,0,2022-09-23 19:00:00,3.1333968659841016
940,30,2022-09-24 04:00:00,2.6723264946855045
32849,1,2022-09-07 18:00:00,4.296619233986942
62715,3,2022-09-29 06:00:00,3.973936429987984
30867,1,2022-09-16 01:00:00,3.4674929259288265
22934,33,2022-09-05 10:00:00,3.1852274620636827
20924,10,2022-09-03 02:00:00,3.854871675414861
62716,27,2022-09-02 18:00:00,3.691374435927328
64742,27,2022-09-13 21:00:00,2.65353911571598
24896,3,2022-09-17 05:00:00,3.454831383810405
26947,10,2022-09-07 05:00:00,
24897,20,2022-09-11 13:00:00,3.2006694796816637
32850,20,2022-09-04 23:00:00,4.448239804982601
54801,11,2022-09-20 22:00:00,2.968798881817169
42905,1,2022-09-22 09:00:00,3.90519826122156
8953,13,2022-09-25 21:00:00,3.220284633656834
2965,20,2022-10-01 03:00:00,2.18787786027175
24898,21,2022-09-09 08:00:00,3.851420271840738
50878,18,2022-09-25 03:00:00,3.618562542149855
54802,5,2022-09-06 06:00:00,3.057242268731323
56760,30,2022-09-09 10:00:00,5.085680268581723
22935,4,2022-09-29 03:00:00,4.3621624860641415
52848,15,2022-09-23 15:00:00,2.1987969560930862
38854,33,2022-09-15 18:00:00,4.45118307094971
16919,23,2022-09-17 07:00:00,3.920099620914945
12920,0,2022-09-14 16:00:00,3.879072229656682
36863,2,2022-09-21 18:00:00,4.576605281012976
40897,1,2022-09-05 06:00:00,4.088927438941789
48908,14,2022-09-22 00:00:00,2.2968746628250805
26948,7,2022-09-07 01:00:00,4.154264004351383
48909,10,2022-09-30 23:00:00,3.909502973196308
32851,25,2022-09-17 06:00:00,2.975701180957968
6934,32,2022-09-15 16:00:00,3.1126096568502857
60781,32,2022-09-04 20:00:00,3.823562558244732
48910,17,2022-09-19 09:00:00,3.265839196076428
60782,15,2022-09-28 18:00:00,3.1899126641374966
52849,25,2022-09-19 05:00:00,3.4286507784859763
50879,27,2022-09-28 10:00:00,3.15368502031414
34850,16,2022-09-15 16:00:00,2.63924397733208
52850,23,2022-09-09 17:00:00,3.263789854046768
28883,9,2022-09-04 08:00:00,5.053380985677891
2966,1,2022-09-08 11:00:00,4.487073469683279
12921,4,2022-09-02 14:00:00,3.965306294695083
22936,28,2022-09-20 22:00:00,3.1782666039740493
52851,14,2022-09-30 05:00:00,2.743520341394107
30868,10,2022-09-06 20:00:00,3.417911073012092
12922,26,2022-09-25 16:00:00,3.766437619108716
34851,3,2022-09-20 03:00:00,
30869,33,2022-09-14 11:00:00,3.1171862438332583
22937,6,2022-09-30 19:00:00,2.720459572290043
22938,24,2022-09-04 05:00:00,3.1629104755019304
10899,3,2022-09-04 03:00:00,3.508076604606296
66620,9,2022-09-29 06:00:00,3.993590806146637
2967,30,2022-09-14 17:00:00,3.041228489599709
62717,33,2022-09-07 20:00:00,5.024846179353641
24899,33,2022-09-16 02:00:00,4.291883710449552
16920,0,2022-09-05 02:00:00,2.9971607491473677
40898,9,2022-09-05 15:00:00,3.6468168620105943
50880,19,2022-09-02 06:00:00,3.5932847625509443
10900,10,2022-09-25 23:00:00,3.05556715331557
54803,13,2022-09-21 02:00:00,3.67396711269394
8954,21,2022-09-16 14:00:00,2.3348247776047284
6935,4,2022-09-07 23:00:00,3.7984898816215775
50881,1,2022-09-20 06:00:00,2.7915356518387866
941,28,2022-09-08 12:00:00,3.39062776352396
60783,21,2022-09-21 04:00:00,4.728111454303549
44890,18,2022-09-09 15:00:00,4.061299487306922
54804,18,2022-09-22 15:00:00,2.2685849968159264
50882,22,2022-09-02 13:00:00,3.3394257385054145
44891,28,2022-09-19 02:00:00,3.7131599716459855
56761,29,2022-09-21 10:00:00,2.9066045769000715
42906,15,2022-09-08 23:00:00,4.371717010657434
58798,14,2022-09-07 12:00:00,4.406928658898904
62718,9,2022-09-22 00:00:00,3.143025192776201
48911,2,2022-09-28 07:00:00,3.864500668491803
28884,11,2022-09-22 07:00:00,3.517414329020146
46891,5,2022-09-04 19:00:00,2.6502403867501747
